,task,xo_idx,xo_specified,xo_known,algorithm,beta,samples_datetime,dist_gt_mean,dist_gt_std,dist_samples_mean,dist_samples_std,dist_estimate_mean,dist_estimate_std,r_dist_gt_estimate,mse_dist_gt_estimate,r_dist_samples_estimate,mse_dist_samples_estimate,c2st
68,linear_gaussian,1,specified,known,eGBI,10.0,2023_05_07__23_20_03,1.8194183,0.4923737,1.8108938,0.8291045,2.0669522,0.47294778,0.9164405,0.10055904,0.541777,0.551676,0.8427
69,linear_gaussian,1,specified,known,eGBI,100.0,2023_05_07__23_20_03,3.3393462,2.2787492,3.3461614,2.4016411,4.3391275,2.8909063,0.98360944,1.5901332,0.9266883,2.243106,0.9962
70,linear_gaussian,1,specified,unknown,ABC,1.0,2023_05_07__23_20_03,5.2871633,1.1451799,5.312121,1.6765251,5.481164,1.2090822,0.961871,0.14511451,0.7289664,1.3195337,
71,linear_gaussian,1,specified,unknown,ABC,10.0,2023_05_07__23_20_03,5.2647142,1.0837872,5.2328587,1.5912695,5.4089217,1.0889008,0.9666904,0.09786849,0.71353,1.2512225,
72,linear_gaussian,1,specified,unknown,ABC,100.0,2023_05_07__23_20_03,5.30678,1.0728444,5.3055096,1.6105849,5.429298,1.1523222,0.9581144,0.1226931,0.53973436,1.8953851,
73,linear_gaussian,1,specified,unknown,GBI,1.0,2023_05_07__23_20_03,5.070168,1.1187905,5.072977,1.5709606,5.1385536,1.1282395,0.9675838,0.086585574,0.6834939,1.3220017,0.527
74,linear_gaussian,1,specified,unknown,GBI,10.0,2023_05_07__23_20_03,1.9611416,0.3468452,1.9567049,0.7793698,2.1589513,0.26027632,0.90692884,0.06342207,0.43663427,0.5388212,0.7744
75,linear_gaussian,1,specified,unknown,GBI,100.0,2023_05_07__23_20_03,1.1396836,0.08618554,1.1421452,0.5269953,1.5566691,0.023969369,0.441637,0.18005358,0.085491754,0.44791368,0.9995
76,linear_gaussian,1,specified,unknown,GT,1.0,2023_05_04__19_26_14,5.0368967,1.159852,5.0388002,1.6117779,5.189812,1.2004848,0.96816045,0.11368175,0.6984456,1.358663,
77,linear_gaussian,1,specified,unknown,GT,10.0,2023_05_04__19_26_14,1.6179512,0.304672,1.6171678,0.68565255,2.0879862,0.2512626,0.8168651,0.2518183,0.383145,0.6228264,
78,linear_gaussian,1,specified,unknown,GT,100.0,2023_05_04__19_26_14,0.78595555,0.025379285,0.78258294,0.392804,1.8372457,0.0915873,-0.2913456,1.1155955,-0.051420417,1.2786632,
79,linear_gaussian,1,specified,unknown,NLE,1.0,2023_05_07__23_06_29,4.8090954,1.2177527,4.808529,1.6772125,4.6097164,1.1311265,0.97716004,0.110162854,0.71118575,1.4332997,
80,linear_gaussian,1,specified,unknown,NPE,1.0,2023_05_07__23_06_29,2.0894327,0.43970892,2.0982044,0.8706914,2.34729,0.42740235,0.94828343,0.086076476,0.5014175,0.62951595,
81,linear_gaussian,1,specified,unknown,eGBI,1.0,2023_05_07__23_20_03,5.1202097,1.2376652,5.1210923,1.6498237,5.2644143,1.2674155,0.96842754,0.12071169,0.7102386,1.3782954,0.5319
82,linear_gaussian,1,specified,unknown,eGBI,10.0,2023_05_07__23_20_03,2.1823485,0.63288224,2.1756573,0.95839995,2.763075,0.59547687,0.85502255,0.44789454,0.55674076,0.9825857,0.8607
83,linear_gaussian,1,specified,unknown,eGBI,100.0,2023_05_07__23_20_03,3.7361372,2.2574923,3.7537534,2.4646873,6.1803875,3.1065843,0.958393,7.278646,0.8897434,7.988581,0.9975
84,linear_gaussian,1,misspecified,known,ABC,1.0,2023_05_07__23_20_03,10.849181,2.291666,10.762649,2.9835498,11.557675,1.9871701,0.9848234,0.7282881,0.8190964,3.7071743,
85,linear_gaussian,1,misspecified,known,ABC,10.0,2023_05_07__23_20_03,11.168609,2.0211592,11.106846,2.5252898,11.895365,1.7487477,0.9831104,0.71790534,0.75122035,3.3660455,
86,linear_gaussian,1,misspecified,known,ABC,100.0,2023_05_07__23_20_03,11.230286,1.9663184,11.096714,2.3896465,11.850089,1.8014826,0.98192984,0.5362438,0.7853496,2.7177308,
87,linear_gaussian,1,misspecified,known,GBI,1.0,2023_05_07__23_20_03,9.906366,1.7565135,9.918238,2.4335926,10.578044,1.5984184,0.9750634,0.61613953,0.71060014,3.3837452,0.553
88,linear_gaussian,1,misspecified,known,GBI,10.0,2023_05_07__23_20_03,3.055133,0.54034,3.054728,1.0458096,4.0918593,0.4058743,0.8427506,1.1618375,0.42718127,1.9712642,0.8637
89,linear_gaussian,1,misspecified,known,GBI,100.0,2023_05_07__23_20_03,1.2684383,0.14156066,1.2685709,0.54025924,2.820392,0.031652723,0.68262786,2.4234812,0.14455222,2.6960301,0.9999
90,linear_gaussian,1,misspecified,known,GT,1.0,2023_05_04__19_26_14,9.5564375,1.6732215,9.572869,2.375265,10.387888,1.5520735,0.97449535,0.8384298,0.7086937,3.4891868,
91,linear_gaussian,1,misspecified,known,GT,10.0,2023_05_04__19_26_14,2.3440814,0.43899533,2.3462503,0.89619017,3.9889839,0.37886074,0.84728765,2.7601073,0.40882373,3.367516,
92,linear_gaussian,1,misspecified,known,GT,100.0,2023_05_04__19_26_14,0.80173606,0.031148076,0.80433923,0.40018597,3.2055686,0.11943693,-0.2705499,5.7956557,-0.01247808,5.9414744,
93,linear_gaussian,1,misspecified,known,NLE,1.0,2023_05_07__23_06_29,9.589786,1.8599863,9.606923,2.4518704,10.298478,1.710395,0.98426145,0.62473726,0.743251,3.180935,
94,linear_gaussian,1,misspecified,known,NPE,1.0,2023_05_07__23_06_29,4.8003874,0.53851956,4.8174033,1.294451,5.980511,0.52645934,0.95473737,1.4184988,0.41982496,2.7331064,
95,linear_gaussian,1,misspecified,known,eGBI,1.0,2023_05_07__23_20_03,9.854817,1.8428305,9.865177,2.4844012,10.651719,1.7039351,0.9761159,0.8043086,0.73039997,3.5097725,0.5656
96,linear_gaussian,1,misspecified,known,eGBI,10.0,2023_05_07__23_20_03,3.9945161,1.0621201,3.990891,1.4669361,5.4943295,0.99860895,0.9054456,2.4540112,0.6502612,3.5040731,0.9327
97,linear_gaussian,1,misspecified,known,eGBI,100.0,2023_05_07__23_20_03,4.215076,2.9097464,4.2121873,3.108623,8.032927,3.5341551,0.92448705,16.51855,0.87273884,17.574799,0.9985
98,linear_gaussian,1,misspecified,unknown,ABC,1.0,2023_05_07__23_20_03,14.121742,2.0852926,13.930645,3.3087914,14.13082,1.7453705,0.9571947,0.41867518,0.7725271,5.0102654,
99,linear_gaussian,1,misspecified,unknown,ABC,10.0,2023_05_07__23_20_03,14.044743,2.1813056,14.040487,2.508412,14.013437,1.8323007,0.97059405,0.3507069,0.65222317,3.5816572,
100,linear_gaussian,1,misspecified,unknown,ABC,100.0,2023_05_07__23_20_03,14.099934,2.3029327,13.990327,3.0813434,14.060049,1.7745185,0.9554326,0.6322012,0.74431723,4.418671,
101,linear_gaussian,1,misspecified,unknown,GBI,1.0,2023_05_07__23_20_03,11.948442,1.9972857,11.941148,2.7388904,12.1095085,1.6640228,0.9532582,0.44761783,0.70236427,3.8959079,0.6034
102,linear_gaussian,1,misspecified,unknown,GBI,10.0,2023_05_07__23_20_03,4.549187,0.6548508,4.5362873,1.2891821,5.609878,0.35631755,0.8146142,1.3006662,0.39614427,2.5773199,0.9777
103,linear_gaussian,1,misspecified,unknown,GBI,100.0,2023_05_07__23_20_03,1.8330568,0.17737935,1.8257521,0.6956063,4.2836266,0.038929492,0.2888632,6.034276,0.09522624,6.5212774,1.0
104,linear_gaussian,1,misspecified,unknown,GT,1.0,2023_05_04__19_26_14,11.263743,1.8205501,11.243188,2.5610487,11.813272,1.5567074,0.9505095,0.65204436,0.67992586,3.8851323,
105,linear_gaussian,1,misspecified,unknown,GT,10.0,2023_05_04__19_26_14,2.6208766,0.47055086,2.6095257,0.9324888,5.4047093,0.37290198,0.63770795,7.8863764,0.28792933,8.621243,
106,linear_gaussian,1,misspecified,unknown,GT,100.0,2023_05_04__19_26_14,0.80654746,0.03249593,0.80464226,0.39840287,4.9158797,0.09605695,-0.16987698,16.897955,0.0033781664,17.069935,
107,linear_gaussian,1,misspecified,unknown,NLE,1.0,2023_05_07__23_06_29,12.599198,2.072185,12.595045,2.8072855,12.57035,1.6245617,0.96436286,0.44104755,0.7093645,4.0495853,
108,linear_gaussian,1,misspecified,unknown,NPE,1.0,2023_05_07__23_06_29,4.633642,0.7146513,4.6274276,1.4152588,6.4150767,0.61894715,0.8749008,3.293317,0.46009257,4.775372,
109,linear_gaussian,1,misspecified,unknown,eGBI,1.0,2023_05_07__23_20_03,11.5641575,2.0578885,11.551939,2.7530067,12.096808,1.7261789,0.9517127,0.73671794,0.7109078,4.098133,0.5544
110,linear_gaussian,1,misspecified,unknown,eGBI,10.0,2023_05_07__23_20_03,3.8184547,1.1142999,3.8136964,1.5073752,6.626893,0.9581307,0.7783762,8.384844,0.5771982,9.436714,0.9021
111,linear_gaussian,1,misspecified,unknown,eGBI,100.0,2023_05_07__23_20_03,4.6420135,2.7189624,4.6384892,2.947586,10.787581,3.571625,0.95806825,39.309128,0.88667387,40.586304,0.9992
112,linear_gaussian,2,specified,known,ABC,1.0,2023_05_07__23_20_03,3.2052474,0.8996355,3.1235206,1.3091574,3.2658918,0.920954,0.9691286,0.054255333,0.64899224,0.99743116,
113,linear_gaussian,2,specified,known,ABC,10.0,2023_05_07__23_20_03,2.7097406,0.7350166,2.5718048,1.2243842,2.7920938,0.75618356,0.97595704,0.033413127,0.55972165,1.0623208,
114,linear_gaussian,2,specified,known,ABC,100.0,2023_05_07__23_20_03,2.6833656,0.67353165,2.6158662,1.0811237,2.7822175,0.6895057,0.9782043,0.029860836,0.5692109,0.80738074,
115,linear_gaussian,2,specified,known,GBI,1.0,2023_05_07__23_20_03,3.0734484,0.79729205,3.069072,1.2453362,3.1251063,0.7837061,0.9755138,0.033446986,0.63640743,0.92577404,0.5075
116,linear_gaussian,2,specified,known,GBI,10.0,2023_05_07__23_20_03,1.4371274,0.2612538,1.4337997,0.6500563,1.5766467,0.20952673,0.9372027,0.029014405,0.3864516,0.381535,0.6662
