,task,xo_idx,xo_specified,xo_known,algorithm,beta,samples_datetime,dist_gt_mean,dist_gt_std,dist_samples_mean,dist_samples_std,dist_estimate_mean,dist_estimate_std,r_dist_gt_estimate,mse_dist_gt_estimate,r_dist_samples_estimate,mse_dist_samples_estimate,c2st
460,gaussian_mixture,8,specified,known,eGBI,25.0,2023_05_11__17_07_44,0.046465944,0.04487126,0.05088277,0.049425256,0.058435008,0.046351146,0.98289126,0.00021660054,0.9055464,0.0004991689,0.4926
461,gaussian_mixture,8,specified,known,eGBI,75.0,2023_05_11__17_07_44,0.023644593,0.02352301,0.02770592,0.027550125,0.036314923,0.021197155,0.95842737,0.00020739548,0.8402339,0.00030103142,0.5358
462,gaussian_mixture,8,specified,unknown,ABC,10.0,2023_05_11__17_07_44,0.10044458,0.10340369,0.10715511,0.109580345,0.11051835,0.10242551,0.9949854,0.00020651499,0.967349,0.0007797569,
463,gaussian_mixture,8,specified,unknown,ABC,25.0,2023_05_11__17_07_44,0.04304673,0.047426727,0.04670181,0.05255601,0.05722229,0.04480184,0.98149395,0.0002847696,0.9255625,0.0005131363,
464,gaussian_mixture,8,specified,unknown,ABC,75.0,2023_05_11__17_07_44,0.018854184,0.016873641,0.024844527,0.0179284,0.036301386,0.010017293,0.93159324,0.00037313692,0.7779067,0.0002707712,
465,gaussian_mixture,8,specified,unknown,GBI,10.0,2023_05_11__17_07_44,0.108046755,0.104552105,0.114293106,0.11068194,0.116797365,0.10492953,0.99438775,0.0001998314,0.9641909,0.0008709461,0.4948
466,gaussian_mixture,8,specified,unknown,GBI,25.0,2023_05_11__17_07_44,0.046491373,0.040791757,0.051400416,0.045859918,0.05631416,0.03593216,0.9689392,0.00021113381,0.88485533,0.0005020911,0.5137
467,gaussian_mixture,8,specified,unknown,GBI,75.0,2023_05_11__17_07_44,0.022397907,0.01869237,0.026238266,0.023301445,0.037332084,0.011093103,0.93352544,0.0003083292,0.76887834,0.0003915458,0.5666
468,gaussian_mixture,8,specified,unknown,GT,10.0,2023_05_10__15_28_03,0.10703708,0.1058224,0.11269033,0.11029648,0.116932474,0.106405035,0.9943096,0.00022638128,0.96484333,0.00085817697,
469,gaussian_mixture,8,specified,unknown,GT,25.0,2023_05_10__15_28_03,0.041489523,0.041268975,0.04646593,0.04583105,0.05387295,0.037150383,0.97062624,0.00026035964,0.90039796,0.00046930846,
470,gaussian_mixture,8,specified,unknown,GT,75.0,2023_05_10__15_28_03,0.013507274,0.013345043,0.017337251,0.017361792,0.033328004,0.007965797,0.9219168,0.00043838954,0.72149944,0.00042098932,
471,gaussian_mixture,8,specified,unknown,NLE,1.0,2023_05_11__16_57_59,0.0051465877,0.0021322456,0.008975336,0.0079927035,0.031351235,0.0011341317,0.80834216,0.00068860635,0.23874587,0.0005615099,
472,gaussian_mixture,8,specified,unknown,NPE,1.0,2023_05_11__16_57_59,0.0073749837,0.05974084,0.011097395,0.06092372,0.031483505,0.059145294,0.9983292,0.00059337897,0.98963153,0.00049346435,
473,gaussian_mixture,8,specified,unknown,eGBI,10.0,2023_05_11__17_07_44,0.1136732,0.112991676,0.12041529,0.11879903,0.1237589,0.1139223,0.99507666,0.00022931109,0.968796,0.000879409,0.5042
474,gaussian_mixture,8,specified,unknown,eGBI,25.0,2023_05_11__17_07_44,0.04898446,0.049897775,0.05362098,0.05386074,0.06053603,0.04656554,0.9774908,0.000249121,0.91440773,0.00053028145,0.499
475,gaussian_mixture,8,specified,unknown,eGBI,75.0,2023_05_11__17_07_44,0.02287387,0.024448698,0.026605789,0.027847217,0.039411098,0.018798715,0.9479095,0.00035326835,0.82858366,0.0004252693,0.5385
476,gaussian_mixture,8,misspecified,known,ABC,10.0,2023_05_11__17_07_44,0.42002717,0.18005204,0.43794677,0.1828704,0.4383614,0.17104532,0.86005247,0.00886319,0.853703,0.00910625,
477,gaussian_mixture,8,misspecified,known,ABC,25.0,2023_05_11__17_07_44,0.40792325,0.12680689,0.4263927,0.13074802,0.41117364,0.12900516,0.85959136,0.004517244,0.8437925,0.0053987657,
478,gaussian_mixture,8,misspecified,known,ABC,75.0,2023_05_11__17_07_44,0.39323685,0.12009821,0.41242862,0.116898,0.39585564,0.109834336,0.74492985,0.006704727,0.7142124,0.0075154793,
479,gaussian_mixture,8,misspecified,known,GBI,10.0,2023_05_11__17_07_44,0.41170532,0.10587251,0.43061364,0.1080352,0.38556117,0.096907094,0.83502907,0.004148338,0.82210654,0.0058776583,0.5736
480,gaussian_mixture,8,misspecified,known,GBI,25.0,2023_05_11__17_07_44,0.37052888,0.053585846,0.38925147,0.056178194,0.3361164,0.035296798,0.5047984,0.0033915222,0.47968298,0.0053223493,0.7606
481,gaussian_mixture,8,misspecified,known,GBI,75.0,2023_05_11__17_07_44,0.3560781,0.02807577,0.37480503,0.032396395,0.31233776,0.012995803,0.2661795,0.0026759605,0.23584925,0.0049217767,0.9683
482,gaussian_mixture,8,misspecified,known,GT,10.0,2023_05_10__15_28_03,0.3642971,0.08850317,0.38257983,0.089972615,0.38499886,0.07311861,0.53195244,0.0067216735,0.5201975,0.0066015166,
483,gaussian_mixture,8,misspecified,known,GT,25.0,2023_05_10__15_28_03,0.30662954,0.039093304,0.32443413,0.04123137,0.37949035,0.05046289,-0.5089998,0.011390531,-0.48563805,0.009297351,
484,gaussian_mixture,8,misspecified,known,GT,75.0,2023_05_10__15_28_03,0.2808401,0.012690941,0.29819128,0.01601098,0.41660625,0.045695696,-0.79694575,0.021605298,-0.64627916,0.017311573,
485,gaussian_mixture,8,misspecified,known,NLE,1.0,2023_05_11__16_57_59,0.3187969,0.07394888,0.3363558,0.07596747,0.47526363,0.05764204,0.25292864,0.031115308,0.25095153,0.026189875,
486,gaussian_mixture,8,misspecified,known,NPE,1.0,2023_05_11__16_57_59,0.2939321,0.023306455,0.31181303,0.025775347,0.35356256,0.028878363,0.61444277,0.0041057314,0.5484079,0.0024248012,
487,gaussian_mixture,8,misspecified,known,eGBI,10.0,2023_05_11__17_07_44,0.37623203,0.11017219,0.39470044,0.11177037,0.39885893,0.103024065,0.7207499,0.0069009904,0.711139,0.0067449347,0.512
488,gaussian_mixture,8,misspecified,known,eGBI,25.0,2023_05_11__17_07_44,0.3093934,0.043239564,0.32733378,0.045430522,0.38273987,0.052640643,-0.35575527,0.01163866,-0.34224775,0.009540475,0.5105
489,gaussian_mixture,8,misspecified,known,eGBI,75.0,2023_05_11__17_07_44,0.28199643,0.015698865,0.29922113,0.018523378,0.42225987,0.05053955,-0.7720922,0.023698905,-0.66466683,0.019279543,0.5211
490,gaussian_mixture,8,misspecified,unknown,ABC,10.0,2023_05_11__17_07_44,0.30862263,0.09414062,0.3259659,0.09628149,0.3412699,0.1434103,0.7537551,0.009960791,0.7417131,0.009400984,
491,gaussian_mixture,8,misspecified,unknown,ABC,25.0,2023_05_11__17_07_44,0.28767884,0.05962839,0.30314845,0.06290712,0.28873578,0.13428816,0.71456426,0.0099434825,0.6570838,0.010878894,
492,gaussian_mixture,8,misspecified,unknown,ABC,75.0,2023_05_11__17_07_44,0.30082202,0.07896227,0.31687862,0.080521025,0.31104875,0.12915587,0.6018101,0.010532992,0.601216,0.010480658,
493,gaussian_mixture,8,misspecified,unknown,GBI,10.0,2023_05_11__17_07_44,0.3159313,0.09632276,0.33194667,0.09893867,0.2539742,0.09894845,0.70534927,0.009461077,0.69626474,0.012025551,0.6192
494,gaussian_mixture,8,misspecified,unknown,GBI,25.0,2023_05_11__17_07_44,0.2810749,0.04999974,0.29710558,0.052786715,0.19613187,0.03784405,0.4484828,0.009449787,0.42510694,0.012715353,0.7444
495,gaussian_mixture,8,misspecified,unknown,GBI,75.0,2023_05_11__17_07_44,0.2676088,0.02924789,0.2834503,0.033042315,0.17263767,0.01279029,0.26768905,0.009838101,0.24225016,0.013329852,0.8919
496,gaussian_mixture,8,misspecified,unknown,GT,10.0,2023_05_10__15_28_03,0.29077038,0.07666339,0.30670953,0.079090334,0.30085114,0.1130425,0.56218725,0.009011642,0.54821515,0.009263652,
497,gaussian_mixture,8,misspecified,unknown,GT,25.0,2023_05_10__15_28_03,0.24697915,0.0338004,0.26257125,0.03632128,0.24869502,0.06566177,0.24684076,0.004360334,0.22786331,0.0047354735,
498,gaussian_mixture,8,misspecified,unknown,GT,75.0,2023_05_10__15_28_03,0.22639011,0.011508502,0.24171951,0.014675589,0.22758113,0.039862048,-0.027477644,0.0017477085,-0.014479989,0.0020208268,
499,gaussian_mixture,8,misspecified,unknown,NLE,1.0,2023_05_11__16_57_59,0.32702237,0.010940648,0.34222704,0.022891836,0.33292776,0.025325637,0.77105784,0.00036860514,0.36382803,0.0008298928,
500,gaussian_mixture,8,misspecified,unknown,NPE,1.0,2023_05_11__16_57_59,0.2563498,0.029356793,0.27277893,0.031814825,0.23133765,0.04004704,0.88219553,0.0010168069,0.8213819,0.0022401973,
501,gaussian_mixture,8,misspecified,unknown,eGBI,10.0,2023_05_11__17_07_44,0.30401036,0.09481268,0.31991425,0.09705841,0.32307264,0.14038886,0.68590325,0.01080013,0.6723849,0.010813456,0.5188
502,gaussian_mixture,8,misspecified,unknown,eGBI,25.0,2023_05_11__17_07_44,0.25471026,0.040985085,0.2704334,0.043432593,0.27650315,0.09111045,0.4752904,0.0069049047,0.4502213,0.0066598235,0.5425
503,gaussian_mixture,8,misspecified,unknown,eGBI,75.0,2023_05_11__17_07_44,0.23341778,0.017179007,0.24876435,0.019971797,0.25967988,0.06363742,0.33750638,0.0042958744,0.28100902,0.0038526966,0.6088
504,gaussian_mixture,9,specified,known,ABC,10.0,2023_05_11__17_07_44,0.098218575,0.10001395,0.09653078,0.10013253,0.110836685,0.103575654,0.9949207,0.00027477703,0.9641044,0.0009459516,
505,gaussian_mixture,9,specified,known,ABC,25.0,2023_05_11__17_07_44,0.044309128,0.044394422,0.049261123,0.053015348,0.058246013,0.044984777,0.98252046,0.00026299807,0.967736,0.00029474308,
506,gaussian_mixture,9,specified,known,ABC,75.0,2023_05_11__17_07_44,0.017318744,0.017084671,0.022489676,0.020871479,0.034981526,0.011199258,0.9677114,0.00035802805,0.89549553,0.00029560487,
507,gaussian_mixture,9,specified,known,GBI,10.0,2023_05_11__17_07_44,0.10205904,0.099282235,0.107918166,0.104533866,0.114414506,0.10242238,0.995045,0.00026326728,0.9648773,0.000798599,0.5053
508,gaussian_mixture,9,specified,known,GBI,25.0,2023_05_11__17_07_44,0.04459752,0.039566826,0.049630865,0.04480596,0.056093525,0.0365274,0.97641444,0.00020955555,0.8912654,0.00046613513,0.5095
509,gaussian_mixture,9,specified,known,GBI,75.0,2023_05_11__17_07_44,0.020878416,0.017393995,0.0253881,0.021841567,0.03649348,0.011080551,0.95227236,0.00030207558,0.76357055,0.0003535224,0.5611
510,gaussian_mixture,9,specified,known,GT,10.0,2023_05_10__15_28_03,0.10784977,0.10599322,0.11382349,0.11091434,0.1211249,0.10947193,0.9955955,0.0002905158,0.9674128,0.0008465808,
511,gaussian_mixture,9,specified,known,GT,25.0,2023_05_10__15_28_03,0.041868906,0.041287463,0.0467109,0.045173783,0.055042345,0.03897766,0.9781464,0.0002491976,0.89747256,0.00046877927,
512,gaussian_mixture,9,specified,known,GT,75.0,2023_05_10__15_28_03,0.013719755,0.013105953,0.01787162,0.017045554,0.032848027,0.008130958,0.9496923,0.0004013561,0.7331331,0.00037770576,
513,gaussian_mixture,9,specified,known,NLE,1.0,2023_05_11__16_57_59,0.007979126,0.004511255,0.012176171,0.009652656,0.03000736,0.002585232,0.93310857,0.00049051194,0.42666993,0.00039649825,
514,gaussian_mixture,9,specified,known,NPE,1.0,2023_05_11__16_57_59,0.006708085,0.05430754,0.010897513,0.055541456,0.030460482,0.05385473,0.9986953,0.0005720111,0.9892896,0.00044961637,
515,gaussian_mixture,9,specified,known,eGBI,10.0,2023_05_11__17_07_44,0.11442728,0.11313871,0.12056504,0.11834581,0.12769829,0.11693063,0.9959989,0.0002963354,0.9693296,0.0009015665,0.5025
516,gaussian_mixture,9,specified,known,eGBI,25.0,2023_05_11__17_07_44,0.04966035,0.04953276,0.055084992,0.05401912,0.062471632,0.04822903,0.98367083,0.00024383116,0.92262495,0.0004911693,0.5189
517,gaussian_mixture,9,specified,known,eGBI,75.0,2023_05_11__17_07_44,0.023173176,0.024302447,0.027794605,0.028040515,0.039317157,0.01943534,0.9616115,0.0003205685,0.84807587,0.00037236052,0.5501
518,gaussian_mixture,9,specified,unknown,ABC,10.0,2023_05_11__17_07_44,0.12840559,0.13625702,0.13849753,0.14707434,0.13546151,0.13881187,0.99783444,0.00013646255,0.9823428,0.00078267045,
519,gaussian_mixture,9,specified,unknown,ABC,25.0,2023_05_11__17_07_44,0.052168943,0.052385062,0.052300166,0.049767315,0.061070137,0.05085497,0.9837106,0.00016658149,0.92748845,0.00043777179,
520,gaussian_mixture,9,specified,unknown,ABC,75.0,2023_05_11__17_07_44,0.019994413,0.019277897,0.020661118,0.015735721,0.03528316,0.012259772,0.97376287,0.0002941687,0.7883323,0.0003056797,
521,gaussian_mixture,9,specified,unknown,GBI,10.0,2023_05_11__17_07_44,0.099887244,0.09581449,0.10564782,0.10097461,0.10738564,0.09627595,0.99433994,0.00016083976,0.9597447,0.0008076129,0.5084
522,gaussian_mixture,9,specified,unknown,GBI,25.0,2023_05_11__17_07_44,0.046205368,0.039211024,0.050348528,0.044141922,0.05440009,0.03471408,0.97006637,0.00016884532,0.8711685,0.0005000318,0.5049
523,gaussian_mixture,9,specified,unknown,GBI,75.0,2023_05_11__17_07_44,0.022054084,0.018330052,0.02583858,0.023024721,0.035615828,0.010906055,0.9563162,0.00025648766,0.76536125,0.00036024343,0.5453
524,gaussian_mixture,9,specified,unknown,GT,10.0,2023_05_10__15_28_03,0.09992627,0.096569106,0.10539745,0.1016448,0.1083353,0.09716159,0.99422836,0.00017934837,0.9616174,0.0007867049,
525,gaussian_mixture,9,specified,unknown,GT,25.0,2023_05_10__15_28_03,0.041394543,0.039738968,0.04550491,0.04475832,0.05176007,0.03562442,0.97253364,0.00020212149,0.8930601,0.00046349922,
526,gaussian_mixture,9,specified,unknown,GT,75.0,2023_05_10__15_28_03,0.014213272,0.013333923,0.017753476,0.01720582,0.03173038,0.007726817,0.95034367,0.00034851252,0.73244023,0.0003563153,
527,gaussian_mixture,9,specified,unknown,NLE,1.0,2023_05_11__16_57_59,0.002906517,0.00087290205,0.0064496314,0.006335811,0.02577522,0.0002937961,0.8516635,0.00052338885,0.117828935,0.0004132605,
528,gaussian_mixture,9,specified,unknown,NPE,1.0,2023_05_11__16_57_59,0.0069477074,0.048889037,0.010409013,0.050380006,0.029528394,0.047838844,0.99838877,0.0005185268,0.98522604,0.00044320727,
529,gaussian_mixture,9,specified,unknown,eGBI,10.0,2023_05_11__17_07_44,0.10575186,0.103950955,0.11122122,0.10971319,0.11443925,0.10447999,0.9950412,0.00018344226,0.96572983,0.0008232479,0.4967
530,gaussian_mixture,9,specified,unknown,eGBI,25.0,2023_05_11__17_07_44,0.050694507,0.04990873,0.054705165,0.05399898,0.06016767,0.04708779,0.98002946,0.00019154414,0.9162859,0.0005032279,0.5184
531,gaussian_mixture,9,specified,unknown,eGBI,75.0,2023_05_11__17_07_44,0.023718296,0.025063794,0.027655125,0.028816031,0.037916485,0.019098299,0.95896137,0.00027644917,0.8373721,0.00037867564,0.5412
532,gaussian_mixture,9,misspecified,known,ABC,10.0,2023_05_11__17_07_44,0.316288,0.21398412,0.33175778,0.21910264,0.3956965,0.1651546,0.9809257,0.009963576,0.9700865,0.009061935,
533,gaussian_mixture,9,misspecified,known,ABC,25.0,2023_05_11__17_07_44,0.2500045,0.13490257,0.26424018,0.14809842,0.3467797,0.104206994,0.97412044,0.011001882,0.9488368,0.010248312,
534,gaussian_mixture,9,misspecified,known,ABC,75.0,2023_05_11__17_07_44,0.25543162,0.13522477,0.26612836,0.1418155,0.3491493,0.10440859,0.9696747,0.010552818,0.9530733,0.009625633,
535,gaussian_mixture,9,misspecified,known,GBI,10.0,2023_05_11__17_07_44,0.28464705,0.16100088,0.2951674,0.16673866,0.36342943,0.12204358,0.97583395,0.008673523,0.95409644,0.008524796,0.5462
536,gaussian_mixture,9,misspecified,known,GBI,25.0,2023_05_11__17_07_44,0.16543287,0.07408194,0.17434834,0.08019923,0.2730554,0.054340377,0.9443293,0.012420389,0.8791372,0.011464872,0.5528
537,gaussian_mixture,9,misspecified,known,GBI,75.0,2023_05_11__17_07_44,0.10377479,0.022119248,0.111730814,0.033125047,0.22148962,0.01858878,0.88669544,0.013962402,0.62501925,0.012719959,0.6227
538,gaussian_mixture,9,misspecified,known,GT,10.0,2023_05_10__15_28_03,0.23300518,0.11885042,0.24290065,0.12454814,0.33133826,0.091107056,0.9638741,0.011221125,0.9272847,0.010589184,
539,gaussian_mixture,9,misspecified,known,GT,25.0,2023_05_10__15_28_03,0.14942713,0.049521837,0.15799692,0.057125572,0.2701087,0.04340306,0.91260666,0.014977083,0.7976655,0.013760464,
540,gaussian_mixture,9,misspecified,known,GT,75.0,2023_05_10__15_28_03,0.107589014,0.019075563,0.11553191,0.031141426,0.23347531,0.02305879,0.8652244,0.01598177,0.54557866,0.014628458,
541,gaussian_mixture,9,misspecified,known,NLE,1.0,2023_05_11__16_57_59,0.09443169,0.010377107,0.10209187,0.02487364,0.21291777,0.0121795125,0.8587776,0.014077887,0.35778433,0.012832522,
542,gaussian_mixture,9,misspecified,known,NPE,1.0,2023_05_11__16_57_59,0.09828985,0.045871764,0.10594784,0.051619835,0.22219688,0.042856622,0.9775495,0.015450298,0.8722392,0.014155785,
543,gaussian_mixture,9,misspecified,known,eGBI,10.0,2023_05_11__17_07_44,0.23363647,0.12969202,0.24387944,0.13656145,0.3328889,0.10034417,0.9683834,0.011534899,0.9402412,0.010871548,0.5123
544,gaussian_mixture,9,misspecified,known,eGBI,25.0,2023_05_11__17_07_44,0.14465868,0.056831934,0.15333483,0.06469825,0.2651645,0.0496484,0.9287318,0.014975347,0.8419645,0.013747394,0.5232
545,gaussian_mixture,9,misspecified,known,eGBI,75.0,2023_05_11__17_07_44,0.1018862,0.02637541,0.10971714,0.03564161,0.22597471,0.028711708,0.8992702,0.0155559415,0.6812252,0.014216127,0.6411
546,gaussian_mixture,9,misspecified,unknown,ABC,10.0,2023_05_11__17_07_44,0.23189233,0.11018373,0.23864138,0.111610465,0.31374604,0.117506795,0.9526625,0.007953856,0.9324879,0.007410209,
547,gaussian_mixture,9,misspecified,unknown,ABC,25.0,2023_05_11__17_07_44,0.19360502,0.0767851,0.20371728,0.08711216,0.27761352,0.08217961,0.9111374,0.008184994,0.89034677,0.007023077,
548,gaussian_mixture,9,misspecified,unknown,ABC,75.0,2023_05_11__17_07_44,0.1862908,0.06735799,0.19319141,0.071256176,0.27257854,0.07348694,0.8791007,0.008655336,0.86696535,0.0076725697,
549,gaussian_mixture,9,misspecified,unknown,GBI,10.0,2023_05_11__17_07_44,0.22601078,0.10370641,0.23926197,0.10871463,0.29891816,0.10066907,0.9622167,0.0061134677,0.93414116,0.0050648316,0.5348
550,gaussian_mixture,9,misspecified,unknown,GBI,25.0,2023_05_11__17_07_44,0.16420604,0.047815286,0.176527,0.0531886,0.23730947,0.040667426,0.92371804,0.0056918007,0.85049456,0.004497905,0.5453
551,gaussian_mixture,9,misspecified,unknown,GBI,75.0,2023_05_11__17_07_44,0.13069482,0.021420212,0.14219564,0.027218286,0.20991114,0.013297976,0.895261,0.0064008376,0.70079356,0.004995672,0.5885
552,gaussian_mixture,9,misspecified,unknown,GT,10.0,2023_05_10__15_28_03,0.22215396,0.09990956,0.23540537,0.104651436,0.30519095,0.101922676,0.9399059,0.008122836,0.91175824,0.0067595313,
553,gaussian_mixture,9,misspecified,unknown,GT,25.0,2023_05_10__15_28_03,0.15551384,0.04202943,0.16776852,0.046952374,0.2401813,0.047317203,0.84436035,0.007815454,0.7662828,0.0062820106,
554,gaussian_mixture,9,misspecified,unknown,GT,75.0,2023_05_10__15_28_03,0.12191711,0.014565476,0.13337938,0.02145412,0.20914468,0.016375732,0.7753808,0.0077190623,0.5390515,0.006089993,
555,gaussian_mixture,9,misspecified,unknown,NLE,1.0,2023_05_11__16_57_59,0.2473683,0.01831841,0.2609909,0.030763164,0.45004457,0.026470605,0.9026853,0.041238457,0.55342025,0.03648688,
556,gaussian_mixture,9,misspecified,unknown,NPE,1.0,2023_05_11__16_57_59,0.119057834,0.05539148,0.13066334,0.057566077,0.21471712,0.056937337,0.98765165,0.009230957,0.9578888,0.0073414305,
557,gaussian_mixture,9,misspecified,unknown,eGBI,10.0,2023_05_11__17_07_44,0.2264709,0.10744877,0.23992687,0.11268952,0.3111335,0.110050105,0.9453255,0.008467279,0.91862947,0.0070951707,0.5095
558,gaussian_mixture,9,misspecified,unknown,eGBI,25.0,2023_05_11__17_07_44,0.1619787,0.049809396,0.17407493,0.05465687,0.2515982,0.060290053,0.8585532,0.008990844,0.79488057,0.0073931655,0.5161
559,gaussian_mixture,9,misspecified,unknown,eGBI,75.0,2023_05_11__17_07_44,0.12970278,0.02553127,0.14130266,0.030477889,0.2215926,0.034753405,0.8294372,0.008831393,0.70661,0.007086148,0.587
0,gaussian_mixture,0,specified,known,NLE_tempered,10.0,2023_08_03__18_34_48,0.008384549,0.0022048827,0.012753163,0.009192525,,,,,,,
1,gaussian_mixture,0,specified,known,NLE_tempered,25.0,2023_08_03__18_34_48,0.008353147,0.0023025915,0.012695938,0.009209032,,,,,,,
2,gaussian_mixture,0,specified,known,NLE_tempered,75.0,2023_08_03__18_34_48,0.008620199,0.002023872,0.012886453,0.009202933,,,,,,,
3,gaussian_mixture,0,specified,unknown,NLE_tempered,10.0,2023_08_03__18_34_48,0.003590049,0.00032552748,0.007180255,0.006697304,,,,,,,
4,gaussian_mixture,0,specified,unknown,NLE_tempered,25.0,2023_08_03__18_34_48,0.0036494737,0.00018318974,0.0072447807,0.006724643,,,,,,,
5,gaussian_mixture,0,specified,unknown,NLE_tempered,75.0,2023_08_03__18_34_48,0.0036984656,0.000106385625,0.007291605,0.0067536957,,,,,,,
6,gaussian_mixture,0,misspecified,known,NLE_tempered,10.0,2023_08_03__18_34_48,0.09566561,0.0004067189,0.1050107,0.01789067,,,,,,,
7,gaussian_mixture,0,misspecified,known,NLE_tempered,25.0,2023_08_03__18_34_48,0.095316894,0.00017262922,0.10465547,0.017837634,,,,,,,
8,gaussian_mixture,0,misspecified,known,NLE_tempered,75.0,2023_08_03__18_34_48,0.09596151,0.0043328605,0.10530065,0.018417872,,,,,,,
9,gaussian_mixture,0,misspecified,unknown,NLE_tempered,10.0,2023_08_03__18_34_48,0.26629364,0.0038038066,0.28068814,0.017452559,,,,,,,
10,gaussian_mixture,0,misspecified,unknown,NLE_tempered,25.0,2023_08_03__18_34_48,0.26470792,0.0023662383,0.279068,0.016898284,,,,,,,
11,gaussian_mixture,0,misspecified,unknown,NLE_tempered,75.0,2023_08_03__18_34_48,0.2673576,0.0030108187,0.28174987,0.017437575,,,,,,,
12,gaussian_mixture,1,specified,known,NLE_tempered,10.0,2023_08_03__18_34_48,0.010333573,0.000868838,0.014448886,0.009859492,,,,,,,
13,gaussian_mixture,1,specified,known,NLE_tempered,25.0,2023_08_03__18_34_48,0.01045874,0.00047504535,0.014656942,0.00983515,,,,,,,
14,gaussian_mixture,1,specified,known,NLE_tempered,75.0,2023_08_03__18_34_48,0.010269282,0.0005516706,0.014471225,0.00978523,,,,,,,
15,gaussian_mixture,1,specified,unknown,NLE_tempered,10.0,2023_08_03__18_34_48,0.00185425,0.00023120813,0.0055215377,0.0056330226,,,,,,,
16,gaussian_mixture,1,specified,unknown,NLE_tempered,25.0,2023_08_03__18_34_48,0.0017954109,0.0001307569,0.005461464,0.005582141,,,,,,,
17,gaussian_mixture,1,specified,unknown,NLE_tempered,75.0,2023_08_03__18_34_48,0.0017638628,7.067122e-05,0.00542867,0.0055690305,,,,,,,
18,gaussian_mixture,1,misspecified,known,NLE_tempered,10.0,2023_08_03__18_34_48,0.33983973,0.0023379088,0.35651854,0.021229409,,,,,,,
19,gaussian_mixture,1,misspecified,known,NLE_tempered,25.0,2023_08_03__18_34_48,0.33873868,0.0071364124,0.35539705,0.022149162,,,,,,,
20,gaussian_mixture,1,misspecified,known,NLE_tempered,75.0,2023_08_03__18_34_48,0.3334777,0.019023312,0.35005346,0.02804374,,,,,,,
21,gaussian_mixture,1,misspecified,unknown,NLE_tempered,10.0,2023_08_03__18_34_48,0.3111965,0.00162879,0.32606608,0.019260589,,,,,,,
22,gaussian_mixture,1,misspecified,unknown,NLE_tempered,25.0,2023_08_03__18_34_48,0.3111826,0.0010833769,0.32605165,0.019214422,,,,,,,
23,gaussian_mixture,1,misspecified,unknown,NLE_tempered,75.0,2023_08_03__18_34_48,0.31109086,0.00067734724,0.3259571,0.019184642,,,,,,,
24,gaussian_mixture,2,specified,known,NLE_tempered,10.0,2023_08_03__18_34_48,0.0014859578,0.00013339918,0.0049760225,0.00532892,,,,,,,
25,gaussian_mixture,2,specified,known,NLE_tempered,25.0,2023_08_03__18_34_48,0.0014774259,8.1397615e-05,0.004966315,0.0053299577,,,,,,,
26,gaussian_mixture,2,specified,known,NLE_tempered,75.0,2023_08_03__18_34_48,0.001477357,4.7305413e-05,0.0049681836,0.005324847,,,,,,,
27,gaussian_mixture,2,specified,unknown,NLE_tempered,10.0,2023_08_03__18_34_48,0.0009069874,0.0013532552,0.0047923527,0.005094313,,,,,,,
28,gaussian_mixture,2,specified,unknown,NLE_tempered,25.0,2023_08_03__18_34_48,0.0008084844,0.0009869164,0.0046382383,0.004892201,,,,,,,
29,gaussian_mixture,2,specified,unknown,NLE_tempered,75.0,2023_08_03__18_34_48,0.00093865726,0.0014081056,0.0048424774,0.005186701,,,,,,,
30,gaussian_mixture,2,misspecified,known,NLE_tempered,10.0,2023_08_03__18_34_48,0.12785849,0.0028726177,0.13635269,0.027574245,,,,,,,
31,gaussian_mixture,2,misspecified,known,NLE_tempered,25.0,2023_08_03__18_34_48,0.12768672,0.0020704877,0.13617712,0.027488753,,,,,,,
32,gaussian_mixture,2,misspecified,known,NLE_tempered,75.0,2023_08_03__18_34_48,0.12791075,0.0012686015,0.13640957,0.027458224,,,,,,,
33,gaussian_mixture,2,misspecified,unknown,NLE_tempered,10.0,2023_08_03__18_34_48,0.023606239,0.008615856,0.029322857,0.015719257,,,,,,,
34,gaussian_mixture,2,misspecified,unknown,NLE_tempered,25.0,2023_08_03__18_34_48,0.02370325,0.009191499,0.029433185,0.016052432,,,,,,,
35,gaussian_mixture,2,misspecified,unknown,NLE_tempered,75.0,2023_08_03__18_34_48,0.023632556,0.00944786,0.029311249,0.016148034,,,,,,,
36,gaussian_mixture,3,specified,known,NLE_tempered,10.0,2023_08_03__18_34_48,0.0011382325,0.00020681151,0.0048563182,0.0051901652,,,,,,,
37,gaussian_mixture,3,specified,known,NLE_tempered,25.0,2023_08_03__18_34_48,0.0011483819,0.00013028305,0.0048775007,0.0052036755,,,,,,,
38,gaussian_mixture,3,specified,known,NLE_tempered,75.0,2023_08_03__18_34_48,0.0015673969,0.0014659391,0.005295036,0.005675868,,,,,,,
39,gaussian_mixture,3,specified,unknown,NLE_tempered,10.0,2023_08_03__18_34_48,0.0027291202,0.00037325724,0.0064339438,0.006249267,,,,,,,
40,gaussian_mixture,3,specified,unknown,NLE_tempered,25.0,2023_08_03__18_34_48,0.002656173,0.0002417226,0.006361155,0.0062214998,,,,,,,
41,gaussian_mixture,3,specified,unknown,NLE_tempered,75.0,2023_08_03__18_34_48,0.0026109824,0.00015094425,0.0063129454,0.00618125,,,,,,,
